page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,xy
-1,823,Sonoma Vineyards Wine Sampler,French Colombard,1972,2.69,29.05,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-1,865,Sonoma Vineyards Wine Sampler,Petite Sirah,1971,2.99,32.2,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-1,841,Sonoma Vineyards Wine Sampler,Sonoma Vineyards Pinot Noir,0,3.99,43.1,Standard,wine,Still,Red,,"{NULL,NULL}"
-1,847,Sonoma Vineyards Wine Sampler,Cabernet Sauvignon,0,3.99,43.1,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-1,873,Sonoma Vineyards Wine Sampler-Pink Wines,Gernache Rose,1972,2.69,29.05,Standard,wine,Still,Rosé,United States of America,"{NULL,NULL}"
-1,829,Sonoma Vineyards Wine Sampler-Red Wine,Gamay,1971,2.99,32.3,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-1,858,Sonoma Vineyards Wine Sampler-Red Wines,Burgundy,1971,2.49,26.9,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-1,833,Sonoma Vineyards Wine Sampler-Red Wines,Zinfandel,1971,2.69,29.05,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-1,862,Sonoma Vineyards Wine Sampler-White Winers,Chablis,1972,2.49,26.9,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-1,812,Sonoma Vineyards Wine Sampler-White Wines,Chenin Blanc,1972,2.99,22.3,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-1,830,Sonoma Vineyards Wine Sampler-White Wines,Sauvignon Blanc,0,2.99,32.2,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-1,835,Sonoma Vineyards Wine Sampler-White Wines,Pinot Chardonnay,0,3.99,43.1,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-2,244,Red Bordeaux For Sale,Chateau Clos Fourtet (St. Emilion),1969,5.49,59.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,832,Red Bordeaux on Sale,Chateau LaTour Haut Vignoble (St. Estephe),1970,3.59,38.75,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,448,Red Bordeaux on Sale,Chateau LaTour De By (Medoc),1971,4.49,48.5,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,713,Red Bordeaux on Sale,"Bordeaux Rouge, Chateau Mazarin",1970,1.99,21.5,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,432,Red Bordeaux on Sale,Chateau du Parc (Haut-Medoc),1967,3.39,36.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,122,Red Bordeaux on Sale,Chateau Masion Blanche (Montagne-St. Emilion),1969,3.39,36.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,237,Red Bordeaux on Sale,Chateau Hanteillan (Haut-Medoc),1970,3.49,37.7,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,98,Red Bordeaux on Sale,Chateau Greysac (Medoc),1969,3.59,38.75,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,357,Red Bordeaux on Sale,Chateau Grand Maision (Cotes de Bourg),1970,2.69,29.05,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,168,Red Bordeaux On Sale,Chateau Canon De Brem (Canon-Fronsac),1969,2.99,32.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-2,810,Red Bordeaux On Sale,"Medoc, Chateau La Franquette",1970,2.99,32.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,856,Red Bordeaux,Chateau Ducru Beaucaillou (St. Julien),1967,13.95,150.65,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,193,Red Bordeaux,Chateau Cos D'Estournel (St. Estephe),1967,14.95,161.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,180,Red Bordeaux For Sale,Chateau Ducru Beaucaillou (St. Julien),1964,16.95,183.05,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,132,Red Bordeaux on Sale,Chateau Figeac (St. Emilion),1962,9.95,107.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,235,Red Bordeaux on Sale,Chateau Pichon LaLande (Pauillac),1969,6.95,75.05,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,138,Red Bordeaux on Sale,Chateau LaTour (Pauillac),1968,9.95,107.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,201,Red Bordeaux On sale,Chateau Leoville Lascases (St. Julien),1964,19.95,215.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,146,Red Bordeaux On sale,Chateau Calon Segur (St. Estephe),1962,15.95,172.25,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,166,Red Bordeaux On Sale,Chateau Leoville Lascases (St. Julien),1967,14.5,156.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,155,Red Bordeaux On Sale,Chateau Petrus (Pomerol),1968,9.95,107.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,186,Red Bordeaux On Sale,Chateau Giscours (Margaux),1966,11.95,129.05,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,180,Red Bordeaux On Sale,Chateau Ducru Beaucaillou (St. Julien),1966,18.95,204.65,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,463,Red Bordeaux On Sale,Chateau Lynch Bages (Pauillac),1967,12.95,139.85,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,636,Red Bordeaux On Sale,Chateau Lynch Bages (Pauillac),1966,14.5,15.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-3,430,Red Bordeaux On Sale,Chateau Calon Segur (St. Estephe),1964,14.95,161.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,1182,Red Bordeaux,Chateau LaTour (Pauillac),1955,65,702,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,111,Red Bordeaux,Chateau Haut Brion (Graves),1966,24.5,267.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,312,Red Bordeaux on Sale,Chateau Cheval Blanc ( St . Emilian),1967,22.5,243,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,215,Red Bordeaux On Sale,Chateau Lafite Rothschild (Pauillac),1966,34.95,377.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,356,Red Bordeaux On Sale,Chateau Margaux (Margaux),1966,29.5,318.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,215,Red Bordeaux On Sale,Chateau Lafite Rothschild (Pauillac),1967,29.5,318.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,149,Red Bordeaux On Sale,Chateau Latour (Pauillac),1964,29.5,318.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,1141,Red Bordeaux On Sale,Chateau Cheval Blanc,1959,85,459,Magnum,wine,Still,Red,France,"{NULL,NULL}"
-4,455,Red Bordeaux On Sale,Chateau Mouton Rothschild (Pauillac),1966,34.95,377.45,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,1151,Red Bordeaux On Slae,Chateau Cheval Blanc (St. Emilion),1949,69.5,750.6,Standard,wine,Still,Red,France,"{NULL,NULL}"
-4,227,White Bordeaux On sale,Chateau Haut Brion Blanc (Graves),1970,16.95,183.05,Standard,wine,Still,White,France,"{NULL,NULL}"
-5,326,Beaujolais On Sale,Beaujolais Villages,1972,2.69,29.05,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,351,Beaujolais On Sale,Fleurie (A. Depardon),1972,3.49,37.7,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,-1,Beaujolais On Sale,Brouilly (Chateau de La Chaize ),1972,3.69,39.85,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,265,Beaujolais On Sale,Brouilly (Chateau de La Chaize),1972,3.69,39.85,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,1180,Beaujolais On Sale,Beaujolais Villages (La Chaize),1970,6.99,37.75,Magnum,wine,Still,Red,France,"{NULL,NULL}"
-5,269,Beaujolais On Sale,Moulin-A-Vent (Rt. Hon. Ernest Marples),1970,2.99,32.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,295,Beaujolais On Sale,Brouilly ( Rt.  Hon. Ernest Marples),1971,2.99,32.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-5,301,Beaujolias On Sale,Julienas (Domain Laneyrie),1971,3.99,43.1,Standard,wine,Still,Red,France,"{NULL,NULL}"
-6,431,Red Burgundies on Sale,pinot noir (Domaine Quillardet),0,4.29,46.35,Standard,wine,Still,Red,France,"{NULL,NULL}"
-6,561,Red Burgundies on Sale,Cotes de Beaune Villages  (B. Bachelet),1971,5.49,59.3,Standard,wine,Still,Red,France,"{NULL,NULL}"
-6,337,Red Burgundies on Sale,chassagne montrachet (Bachelet-Ramonet),1969,4.49,48.5,Standard,wine,Still,Red,France,"{NULL,NULL}"
-7,973,The Brother Timothy Wine Sampler,Brother Timothy Pinot Chardonnay,0,3.85,41.58,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-7,933,The Brother Timothy Wine Sampler,Brother Timothy Zinfandel,0,2.8,30.24,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-7,897,The Brother Timothy Wine Sampler,Brother Timothy Gamay Noir,0,3.05,36.94,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-7,905,The Brother Timothy Wine Sampler,Brother Timothy Cabernet sauvignon,0,3.39,36.62,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-7,6001,The Brother Timothy Wine Sampler,Christian Bros. Pinot Noir,0,3.39,36.62,Standard,wine,Still,Red,United States of America,"{NULL,NULL}"
-7,982,The Brother Timothy Wine Sampler,Brother Timothy Pineau de la Loire,0,3.85,41.58,Standard,wine,Still,White,United States of America,"{NULL,NULL}"
-8,316,White Burgundies On Sale,Puligny Montrachet (Sauzet),1970,5.99,64.7,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,712,White Burgundies On Sale,Chevalier Montrachet (Niellon),1971,15.95,172.25,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,715,White Burgundies On Sale,Batard Montrachet,1971,14.95,161.45,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,784,White Burgundies On Sale,Puligny Montrachet (Sauzet),1971,7.29,78.75,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,735,White Burgundies On Sale,Chassagne Montrachet (Bachelet),1971,6.99,75.5,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,771,White Burgundies On Sale,meursault (matrot),1971,5.49,59.3,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,402,White Burgundies On Sale,pouillyfuisse laneyrie,1971,4.99,53.9,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,439,White Burgundies On Sale,Chablis La Foret (Vocoret),1971,4.49,48.5,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,686,White Burgundies On Sale,Auxey Duresses (Roy),1970,4.49,48.5,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,661,White Burgundies On Sale,Chablis Chatains (Vocoret),1971,4.39,47.4,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,426,White Burgundies On Sale,Macon Blanc (Vignerons de Sologny),1972,2.69,29.05,Standard,wine,Still,White,France,"{NULL,NULL}"
-8,433,White Burgundies On Sale,Pinot Chardonnay (Les Vignerons Prisse),1972,2.59,27.95,Standard,wine,Still,White,France,"{NULL,NULL}"
-13,1,American Champagnes on Sale,Schramsberg Cremant,0,7.29,78.75,Standard,wine,Sparkling,White,United States of America,"{NULL,NULL}"
-13,28,American Champagnes on Sale,Schramsberg Rose,1970,7.95,85.85,Standard,wine,Sparkling,Rosé,United States of America,"{NULL,NULL}"
-13,5,American Champagnes on Sale,Sonoma Vineyards Brut,0,7.29,78.75,Standard,wine,Sparkling,White,United States of America,"{NULL,NULL}"
-13,73,French Champagne on Sale,Mercier Gold Label Brut,0,7.89,85.2,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,68,French Champagnes on Sale,Jamin Brut (Roederer),1969,7.95,85.85,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,48,French Champagnes on Sale,Mercier Extra Dry,0,7.49,80.9,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,17,French Champagnes on Sale,Ledoyen Blanc de Blancs Brut,1966,8.95,96.65,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,78,French Champagnes on Sale,Mercier Blanc De Blancs Brut,1966,9.95,107.45,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,44,Other Sparkling Wines From France,Sparkling Vouvray (Loire),0,4.49,48.5,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,81,Other Sparkling Wines From France,Boyer Brut Blanc De Blancs (Haut Savoie),1970,4.99,53.9,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
-13,6,Other Sparkling Wines From France,Clos Des Cordeliers Rose (Bordeaux),,3.99,43.1,Standard,wine,Sparkling,Rosé,France,"{NULL,NULL}"
d7001g-003,15,French Champagnes on Sale,Marcel Pere & Fils Brut,1949,3.49,39.22,Standard,wine,Sparkling,White,,"{385,-4549}"
d7001g-003,33,French Champagnes on Sale,Fortnum & Mason English Market Brut,1947,5.25,58.5,Standard,wine,Sparkling,White,United Kingdom,"{269,-4821}"
d70597-003,500,RED COUNTRY WINES,Fitou (Pyrenees),1969,1.99,21.5,Standard,wine,Still,Red,France,"{405,-1375}"
d70597-003,536,RED COUNTRY WINES,Cahors,1970,2.49,26.9,Standard,wine,Still,Red,France,"{441,-1649}"
d70597-003,690,RED COUNTRY WINES,Gamay De Savoie,1970,2.49,26.9,Standard,wine,Still,Red,France,"{488,-1932}"
d70597-012,252,1969 Vintage,Clair-Dau Pinot Noir De Marsannay,1969,3.49,37.7,Standard,wine,Still,Red,France,"{328,-2221}"
d70597-030,841,Red Wines,Pinot Noir (Sonoma Vineyards),0,3.49,39.95,Standard,wine,Still,Red,,"{473,-4206}"
d7101s-025,901,Wines of America,Mountain Red (Almadon),0,1.85,19.98,Standard,wine,Still,Red,United States of America,"{522,-1820}"
d7101s-025,961,Wines of America,Boordy Red (N.Y. State),1971,1.89,20.5,Standard,wine,Still,Red,United States of America,"{427,-2090}"
d7101s-025,858,Wines of America,Burgandy (Sonoma Vineyards),1971,2.49,26.9,Standard,wine,Still,Red,United States of America,"{419,-2360}"
d7101s-026,151,American Champagnes,Gold Seal Brut (N.Y.),0,5.25,56.7,Standard,wine,Sparkling,White,United States of America,"{2050,-4062}"
d7101s-026,102,American Champagnes,Taylor Brut (N.Y.),0,5.25,56.7,Standard,wine,Sparkling,White,United States of America,"{2054,-4126}"
d7101s-026,95,American Champagnes,Great Western Brut (N.Y.),0,5.29,57.13,Standard,wine,Sparkling,White,United States of America,"{2058,-4190}"
d7101s-026,83,American Champagnes,Almaden Brut (Calif.),0,5.59,60.37,Standard,wine,Sparkling,White,United States of America,"{2058,-4262}"
d7101s-026,99,American Champagnes,Korbel Brut (Calif.),0,5.8,62.64,Standard,wine,Sparkling,White,United States of America,"{2062,-4362}"
d7101s-026,17,American Champagnes,Schramsberg Blanc de Blancs,1973,9.25,99.95,Standard,wine,Sparkling,White,United States of America,"{2050,-4577}"
d7101s-026,53,American Champagnes,Schramsberg Blanc de Noir,0,11.7,126.36,Standard,wine,Sparkling,White,United States of America,"{2046,-5017}"
d7101s-026,11,French Champagne,Charles Heidsieck Brut,0,9.95,107.46,Standard,wine,Sparkling,White,France,"{435,-2641}"
d7101s-026,120,French Champagnes,Marcel Pere Brut,0,7.99,89.5,Standard,wine,Sparkling,White,France,"{443,-1515}"
d7101s-026,94,French Champagnes,Perrier Jouet Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,"{443,-1770}"
d7101s-026,152,French Champagnes,Bollinger Brut,0,9.95,107.46,Standard,wine,Sparkling,White,France,"{427,-2577}"
d7101s-026,32,French Champagnes,Lanson Black Label Brut,0,10.65,115.02,Standard,wine,Sparkling,White,France,"{423,-2697}"
d7101s-026,105,French Champagnes,Perrier Jouet Brut,1969,10.95,118.26,Standard,wine,Sparkling,White,France,"{419,-2753}"
d7101s-026,49,French Champagnes,Moet & Chandon Brut Imperial,0,10.99,118.69,Standard,wine,Sparkling,White,France,"{427,-2800}"
d7101s-026,35,French Champagnes,Pol Roger Brut,0,11.35,122.58,Standard,wine,Sparkling,White,France,"{419,-2872}"
d7101s-026,26,French Champagnes,Charles Hiedsieck Brut,1969,11.95,128.25,Standard,wine,Sparkling,White,France,"{419,-2928}"
d7101s-026,23,French Champagnes,Roederer Brut,0,11.95,128.25,Standard,wine,Sparkling,White,France,"{427,-2992}"
d7101s-026,62,French Champagnes,Mumm Cordon Rouge Brut,0,11.99,129.49,Standard,wine,Sparkling,White,France,"{423,-3052}"
d7101s-026,72,French Champagnes,Lanson Red Label Brut,1964,12.85,138.75,Standard,wine,Sparkling,White,France,"{427,-3112}"
d7101s-026,247,French Champagnes,Moet & Chandon Brut,1969,12.99,140.29,Standard,wine,Sparkling,White,France,"{431,-3176}"
d7101s-026,64,French Champagnes,Taittinger Brut La Francaise,0,13.49,148.93,Standard,wine,Sparkling,White,France,"{415,-3232}"
d7101s-026,18,French Champagnes,Cliquot Yellow Label Brut,0,13.55,146.34,Standard,wine,Sparkling,White,France,"{419,-3292}"
d7101s-026,71,French Champagnes,Bollinger Brut,1969,13.9,150.12,Standard,wine,Sparkling,White,France,"{419,-3351}"
d7101s-026,39,French Champagnes,Dom Ruinart Blanc de Blancs,1969,14.65,158.22,Standard,wine,Sparkling,White,France,"{419,-3427}"
d7101s-026,34,French Champagnes,Roederer Brut,1971,14.95,158.22,Standard,wine,Sparkling,White,France,"{419,-3527}"
d7101s-026,106,French Champagnes,Piper Heidsieck Brut,1969,15.89,171.61,Standard,wine,Sparkling,White,France,"{415,-3595}"
d7101s-026,166,French Champagnes,Bollinger R.D.,1966,15.95,172.26,Standard,wine,Sparkling,White,France,"{415,-3643}"
d7101s-026,100,French Champagnes,Dom Ruinart Rose,1966,16.79,181.34,Standard,wine,Sparkling,Rosé,France,"{415,-3707}"
d7101s-026,111,French Champagnes,Perrier Jouet Blason de France,1969,16.95,183.05,Standard,wine,Sparkling,White,France,"{415,-3787}"
d7101s-026,91,French Champagnes,King Brut Reserve,0,19.95,215.46,Standard,wine,Sparkling,White,France,"{415,-3883}"
d7101s-026,90,French Champagnes,Krug Brut,1964,21.95,237,Standard,wine,Sparkling,White,France,"{415,-3942}"
d7101s-026,20,French Champagnes,Laurent Perrier Grand Siecle,1966,25.95,280.96,Standard,wine,Sparkling,White,France,"{411,-4030}"
d7101s-026,61,French Champagnes,Krug Blanc de Blancs,1966,22.5,243,Standard,wine,Sparkling,White,France,"{411,-4118}"
d7101s-026,76,French Champagnes,Mumm's Rene Lalou,1966,25.2,272.16,Standard,wine,Sparkling,White,France,"{415,-4182}"
d7101s-026,30,French Champagnes,Moet Dom Perignon,1969,25.95,279.45,Standard,wine,Sparkling,White,France,"{403,-4242}"
d7101s-026,55,French Champagnes,Taittinger Blanc de Blancs,1969,25.98,286.82,Standard,wine,Sparkling,White,France,"{411,-4302}"
d7101s-026,113,French Champagnres,Ledoyen Blanc de Blancs Brut,1969,8.95,98,Standard,wine,Sparkling,White,France,"{435,-2026}"
d7101s-026,21,Other Sparkling Wines from France,Langlois Chateau Blanc de Blancs,0,5.35,57.78,Standard,wine,Sparkling,White,France,"{391,-4921}"
d7101s-026,1183,Other Sparkling Wines from France,Kriter Brut,1972,5.49,60.3,Standard,wine,Sparkling,White,France,"{395,-5120}"
d7101s-026,81,Other Sparkling Wines From France,Boyer Brut Blanc de Blancs,1972,4.99,59.88,Standard,wine,Sparkling,White,France,"{379,-4629}"
d71s3g-005,97,Champagnes on Sale,"St. Michel Brut (Finger Lakes, N.Y.)",0,2.79,31.5,Standard,wine,Sparkling,White,United States of America,"{566,-1072}"
d71s3g-005,81,Champagnes on Sale,Boyer Brut (Haut Savoie),1959,3.49,39.75,Standard,wine,Sparkling,White,France,"{598,-1233}"
d71s3g-005,36,Champagnes on Sale,Marcel Pere Et Fils Brut,1959,4.59,50.25,Standard,wine,Sparkling,White,France,"{566,-1389}"
d71s3g-005,155,Champagnes on Sale,Ayala Gold Label Brut,1959,4.99,56.5,Standard,wine,Sparkling,White,France,"{578,-1553}"
d71s3g-005,31,Champagnes on Sale,Louis Roederer Cour Royale Brut,0,6.98,75.5,Standard,wine,Sparkling,White,France,"{574,-1750}"
d72013-005,851,Bordeaux Rouges,MÊDOC,1966,1.49,16.1,Standard,wine,Still,Red,France,"{787,-2672}"
d72013-005,854,Bordeaux Rouges,SAINT-ÉMILIÜN,1966,1.69,18.25,Standard,wine,Still,Red,France,"{479,-2801}"
d72013-005,634,Bordeaux Rouges,CHATEAU LATOUR (Pauillac),1963,4.49,48.5,Standard,wine,Still,Red,France,"{804,-3130}"
d72013-005,170,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1962,5.49,59.3,Standard,wine,Still,Red,France,"{814,-3439}"
d72013-005,213,Bordeaux Rouges,CHATEAU LATOUR (Pauillac),1962,8.95,96.75,Standard,wine,Still,Red,France,"{794,-3561}"
d72013-005,115,Bordeaux Rouges,CHATEAU LAFITE-ROTHSCHILD (Pauillac),1962,8.95,96.75,Standard,wine,Still,Red,France,"{831,-3684}"
d72013-005,162,Bordeaux Rouges,CHATEAU HAUT-BRION (Graves),1962,8.95,96.75,Standard,wine,Still,Red,France,"{831,-3782}"
d72013-005,237,Bordeaux Rouges,CHATEAU BELAIR Saint-Emilion,1961,4.49,48.5,Standard,wine,Still,Red,France,"{787,-4057}"
d72013-005,630,Bordeaux Rouges,CHATEAU LEUVILLE LAS CASES (Saint-Julian),1961,4.99,53.9,Standard,wine,Still,Red,France,"{462,-4193}"
d72013-005,288,Bordeaux Rouges,CHATEAU BHANE-CANTENAC (Margaux),1961,5.09,55,Standard,wine,Still,Red,France,"{824,-4312}"
d72013-005,158,Bordeaux Rouges,CHATEAU HAUT-BBION (Graves),1961,13.5,145.8,Standard,wine,Still,Red,France,"{828,-4410}"
d72013-005,218,Bordeaux Rouges,CHATEAU MOUTUH ROTHSCHILD (Pauillac),1961,15.95,172.5,Standard,wine,Still,Red,France,"{824,-4509}"
d72013-005,136,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1962,5.49,59.3,Standard,wine,Still,Red,France,"{835,-4828}"
d72013-005,134,Bordeaux Rouges,CHATEAU CHEVAL BLANC (Saint-Emilion),1960,5.49,59.3,Standard,wine,Still,Red,France,"{824,-4943}"
d72013-005,229,Bordeaux Rouges,CHATEAU HAUT-BRION (Graves),1960,5.49,59.3,Standard,wine,Still,Red,France,"{821,-5042}"
d72013-006,200,Bordeaux Rouges,CHATEAU DUHART MILHON (Pauillac),1959,2.99,32.3,Standard,wine,Still,Red,France,"{1388,-2715}"
d72013-006,172,Bordeaux Rouges,CHATEAU GRAND PUY DUBASSE (Pauillac),1959,2.99,32.3,Standard,wine,Still,Red,France,"{1402,-2813}"
d72013-006,272,Bordeaux Rouges,CHATEAU BRANAIRE (Saint-Julian),1959,4.49,48.5,Standard,wine,Still,Red,France,"{1392,-2933}"
d72013-006,696,Bordeaux Rouges,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),1959,5.99,64.7,Standard,wine,Still,Red,France,"{1372,-3011}"
d72013-006,182,Bordeaux Rouges,CHATEAU COS D’ESTOURNEL (Saint—Estèphe),1955,7.95,85.85,Standard,wine,Still,Red,France,"{1388,-3116}"
d72013-006,5056,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1959,10.95,118,Standard,wine,Still,Red,France,"{1308,-3205}"
d72013-006,5081,Bordeaux Rouges,CHATEAU COS D’ESTOURNEL (Saint—Estèphe),1955,7.95,85.85,Standard,wine,Still,Red,France,"{1348,-3392}"
d72013-006,832,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1955,10.95,118.2,Standard,wine,Still,Red,France,"{1355,-3488}"
d72013-006,5082,Bordeaux Rouges,CHATEAU LATOUR (Pauillac),1955,17.5,189,Standard,wine,Still,Red,France,"{1328,-3583}"
d72013-006,274,Bordeaux Rouges,CHATEAU BRANAIRE (Saint-Julien),1953,5.99,64.7,Standard,wine,Still,Red,France,"{1385,-3757}"
d72013-006,280,Bordeaux Rouges,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),1953,8.95,96.65,Standard,wine,Still,Red,France,"{1392,-3862}"
d72013-006,353,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1953,9.75,105.3,Standard,wine,Still,Red,France,"{1378,-3954}"
d72013-006,179,Bordeaux Rouges,CHATEAU COS D’ESTOURNEL (Saint—Estèphe),1955,7.95,85.85,Standard,wine,Still,Red,France,"{1392,-4117}"
d72013-006,736,Bordeaux Rouges,CHATEAU LATOUR (Pauillac),,14.5,156,Standard,wine,Still,Red,France,"{1388,-4230}"
d72013-006,392,Bordeaux Rouges,CHATEAU HAUT-BRION (Graves),1952,14.5,156,Standard,wine,Still,Red,France,"{1375,-4329}"
d72013-006,226,Bordeaux Rouges,CHATEAU CHEVAL BLANC (Saint-Emilion),1952,17.5,189,Standard,wine,Still,Red,France,"{1351,-4427}"
d72013-006,5083,Bordeaux Rouges,CHATEAU LAFITE-ROTHSCHILD (Pauillac),1952,19.5,210,Standard,wine,Still,Red,France,"{1328,-4516}"
d72013-006,256,Bordeaux Rouges,CHATEAU MONTROSE (Saint-Estèphe),1947,9.95,107.45,Standard,wine,Still,Red,France,"{1362,-4700}"
d72013-006,5040,Bordeaux Rouges,CHATEAU COS D’ESTUURNEL (Saint-Estèphe),1947,14.5,156,Standard,wine,Still,Red,France,"{1328,-4792}"
d72013-006,5009,Bordeaux Rouges,CHATEAU CHEVAL BLANC (Saint-Emilion),1947,27.5,295,Standard,wine,Still,Red,France,"{1321,-4894}"
d72013-006,303,Bordeaux Rouges,CHATEAU MOUTON ROTHSCHILD (Pauillac),1947,27.5,295,Standard,wine,Still,Red,France,"{1331,-5003}"
d72013-006,855,Bordeaux Rouges,CHATEAU LAFITE-ROTHSCHILD (Pauillac),1947,39.5,430,Standard,wine,Still,Red,France,"{1341,-5105}"
d72013-007,212,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1945,17.5,189,Standard,wine,Still,Red,France,"{762,-2924}"
d72013-007,212,Bordeaux Rouges,CHATEAU LA MISSION HAUT BRION (Graves),1945,17.5,189,Standard,wine,Still,Red,France,"{742,-3039}"
d7388t-003,-1,Champagnes,Ayala,1926,4.49,50,Fifth,wine,Sparkling,White,,"{3318,-2250}"
d72013-007,917,Bordeaux Rouges,CHATEAU COS D’ESTOURNEL (Saint-Estèphe),1928,18.75,202.5,Standard,wine,Still,Red,France,"{793,-3221}"
d72013-007,5002,Bordeaux Rouges,CHATEAU MOUTON ROTHSCHILD (Pauillac),1928,23.5,255,Standard,wine,Still,Red,France,"{728,-3319}"
d72013-007,5012,Bordeaux Rouges,CHATEAU LATOUR (Pauillac),1918,39.5,430,Standard,wine,Still,Red,France,"{748,-3480}"
d72013-007,5024,Bordeaux Rouges,CHATEAU MOUTON ROTHSCHILD (Pauillac),1918,39.5,430,Standard,wine,Still,Red,France,"{738,-3578}"
d72013-007,151,Bordeaux Rouges,CHATEAU HAUT-BRION (Graves),1918,45,488,Standard,wine,Still,Red,France,"{807,-3676}"
d72013-008,232,Bordeaux blancs,CHATEAU FERRANDE (Graves),1966,2.29,24.75,Standard,wine,Still,White,France,"{1475,-1993}"
d72013-008,367,Bordeaux blancs,CHATEAU HAUT-BRION BLANC (Graves),1966,7.95,89.5,Standard,wine,Still,White,France,"{1475,-2092}"
